PID,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Neighborhood,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
905377050,RL,84.0,17808,No Access,Reg,Lvl,Inside,Edwards,1Story,4,5,1946,1950,Gable,None,0.0,TA,CBlock,484.0,484.0,TA,N,1242,0,0,1242,0.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Attchd,Unf,1.0,336.0,N,0,0,0,0,0,0,0,7,2007,WD ,109900
924151050,RL,74.0,9627,No Access,Reg,Lvl,Inside,Mitchel,2Story,7,5,1993,1994,Gable,BrkFace,94.0,TA,PConc,238.0,996.0,Ex,Y,996,1004,0,2000,0.0,0.0,2,1,3,1,TA,9,1,TA,Attchd,Fin,3.0,650.0,Y,190,48,0,0,0,0,0,11,2006,WD ,188000
903227090,RM,50.0,6000,No Access,Reg,Lvl,Inside,BrkSide,1.5Fin,6,6,1939,1950,Gable,None,0.0,TA,CBlock,780.0,780.0,Ex,Y,825,587,0,1412,0.0,0.0,1,0,4,1,TA,6,1,Gd,Detchd,Unf,1.0,280.0,Y,45,0,0,0,0,0,0,5,2009,WD ,132500
907126050,RL,65.0,9757,No Access,Reg,Low,Inside,CollgCr,1Story,5,7,1994,1994,Gable,None,0.0,TA,PConc,235.0,990.0,Ex,Y,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Attchd,RFn,1.0,440.0,Y,66,0,0,0,92,0,0,10,2009,WD ,143000
905478140,RL,58.0,9280,No Access,Reg,Lvl,Inside,Edwards,1Story,5,6,1951,1951,Gable,None,0.0,TA,CBlock,785.0,1342.0,Ex,Y,1342,0,0,1342,1.0,0.0,1,0,4,1,TA,7,0,No Fireplace,Detchd,Unf,1.0,256.0,Y,0,0,0,0,0,0,0,4,2007,WD ,125000
528114010,RL,120.0,14780,No Access,IR1,HLS,Corner,NridgHt,1Story,9,5,2005,2005,Hip,BrkFace,568.0,Ex,PConc,363.0,1868.0,Ex,Y,1868,0,0,1868,1.0,0.0,2,0,2,1,Ex,7,1,Gd,Attchd,Fin,3.0,1085.0,Y,354,56,0,0,156,0,0,6,2006,WD ,415000
902402130,RM,60.0,7740,No Access,Reg,Lvl,Inside,OldTown,2Story,4,7,1910,1950,Gable,None,0.0,TA,CBlock,622.0,622.0,Gd,Y,741,622,0,1363,0.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Detchd,Unf,2.0,528.0,Y,0,0,0,0,168,0,0,6,2010,WD ,125500
535175030,RL,80.0,9600,No Access,Reg,Lvl,Inside,NAmes,1Story,6,6,1958,1988,Hip,BrkCmn,183.0,TA,CBlock,0.0,1240.0,Gd,Y,1632,0,0,1632,1.0,0.0,2,0,3,1,TA,6,1,Gd,Attchd,RFn,1.0,338.0,Y,289,0,0,0,0,0,0,4,2009,WD ,139000
528110010,RL,97.0,13478,No Access,IR1,Lvl,Corner,NridgHt,2Story,10,5,2008,2008,Gable,Stone,420.0,Ex,PConc,384.0,1722.0,Ex,Y,1728,568,0,2296,1.0,0.0,2,1,3,1,Ex,10,1,Gd,BuiltIn,RFn,3.0,842.0,Y,382,274,0,0,0,0,0,6,2009,ConLI,451950
908275040,RL,65.0,10926,No Access,Reg,Lvl,Inside,Edwards,1Story,5,5,1959,1959,Hip,BrkFace,74.0,TA,CBlock,1678.0,1678.0,TA,Y,1678,0,0,1678,0.0,0.0,2,0,6,2,TA,10,0,No Fireplace,No Garage,No Garage,0.0,0.0,Y,0,0,0,0,0,0,0,8,2009,WD ,119900
916455070,RL,0.0,6853,No Access,IR1,Lvl,Inside,Timber,1Story,8,5,2001,2002,Gable,BrkFace,136.0,Gd,PConc,262.0,1267.0,Ex,Y,1296,0,0,1296,1.0,0.0,2,0,2,1,Gd,6,0,No Fireplace,Attchd,Fin,2.0,471.0,Y,192,25,0,0,0,0,0,6,2009,WD ,220000
526352080,RL,85.0,10667,No Access,Reg,Lvl,Inside,NAmes,1Story,6,6,1971,1971,Gable,BrkFace,302.0,TA,CBlock,749.0,1587.0,TA,Y,1587,0,0,1587,0.0,0.0,2,0,3,1,TA,7,1,Gd,Attchd,Unf,2.0,525.0,Y,0,44,0,0,0,0,0,3,2007,WD ,167300
909101100,RL,45.0,8212,Grvl,Reg,Lvl,Inside,Edwards,1.5Fin,5,6,1941,1950,Gable,None,0.0,TA,CBlock,94.0,720.0,Ex,Y,854,444,0,1298,0.0,0.0,1,0,3,1,TA,6,2,Gd,Detchd,Unf,1.0,256.0,Y,84,0,0,0,0,0,0,9,2009,WD ,122000
532351090,RM,70.0,9100,No Access,Reg,Lvl,Inside,Sawyer,1Story,5,5,1963,1963,Gable,BrkFace,336.0,TA,CBlock,396.0,1728.0,TA,Y,1728,0,0,1728,1.0,0.0,2,0,6,2,TA,10,0,No Fireplace,Detchd,Unf,2.0,504.0,Y,0,0,0,0,0,0,0,11,2006,ConLI,125000
902205090,RM,50.0,6000,No Access,Reg,Lvl,Inside,OldTown,1Story,5,6,1957,1957,Hip,None,0.0,TA,CBlock,620.0,928.0,Gd,Y,928,0,0,928,0.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Attchd,Fin,1.0,288.0,Y,0,0,0,0,0,0,0,6,2008,WD ,112500
906394020,RL,78.0,9316,No Access,Reg,Lvl,Inside,CollgCr,2Story,7,5,2005,2006,Gable,None,0.0,Gd,PConc,879.0,879.0,Ex,Y,879,916,0,1795,0.0,0.0,2,1,3,1,Gd,7,0,No Fireplace,Attchd,RFn,2.0,578.0,Y,164,111,0,0,0,0,0,10,2007,WD ,191000
535180100,RL,75.0,9464,No Access,Reg,Lvl,Corner,NAmes,1Story,6,7,1958,1958,Hip,BrkFace,135.0,TA,CBlock,510.0,1080.0,Gd,Y,1080,0,0,1080,0.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Attchd,Unf,1.0,288.0,Y,0,0,0,0,130,0,0,6,2008,WD ,136000
907175100,RL,80.0,10400,No Access,Reg,Lvl,Corner,CollgCr,2Story,7,5,1998,1998,Gable,None,0.0,TA,PConc,866.0,866.0,Ex,Y,866,913,0,1779,0.0,0.0,2,1,3,1,Gd,6,0,No Fireplace,Attchd,RFn,2.0,546.0,Y,198,36,0,0,0,0,0,3,2009,WD ,197900
903430090,RM,59.0,5310,No Access,Reg,Lvl,Corner,OldTown,1.5Fin,6,8,1910,2003,Hip,None,0.0,TA,CBlock,485.0,485.0,Gd,Y,1001,634,0,1635,0.0,0.0,1,0,2,1,Gd,5,0,No Fireplace,Attchd,Unf,1.0,255.0,Y,394,0,0,0,0,0,0,6,2006,WD ,117000
906380170,RL,64.0,7406,No Access,Reg,Lvl,Inside,CollgCr,1Story,7,5,2006,2006,Gable,Stone,84.0,Gd,PConc,515.0,1199.0,Ex,Y,1220,0,0,1220,1.0,0.0,2,0,2,1,Gd,6,0,No Fireplace,Attchd,RFn,2.0,632.0,Y,105,54,0,0,0,0,0,7,2006,New,194000
533215030,FV,0.0,4538,No Access,IR1,Lvl,Inside,Somerst,1Story,9,5,2001,2001,Gable,BrkFace,179.0,Gd,PConc,306.0,1310.0,Ex,Y,1310,0,0,1310,1.0,0.0,1,1,1,1,Gd,5,1,TA,Attchd,RFn,2.0,545.0,Y,277,45,0,0,0,0,0,7,2008,WD ,285000
904351280,RL,62.0,10106,No Access,Reg,Lvl,Inside,Edwards,1.5Fin,5,7,1940,1999,Gable,None,0.0,TA,BrkTil,112.0,644.0,Gd,Y,808,547,0,1355,1.0,0.0,2,0,4,2,TA,6,0,No Fireplace,No Garage,No Garage,0.0,0.0,Y,140,0,0,0,0,0,0,9,2008,WD ,127500
533128030,RL,0.0,13346,No Access,IR1,Lvl,CulDSac,NoRidge,2Story,7,5,1992,2000,Gable,None,0.0,Gd,PConc,367.0,1095.0,Ex,Y,1166,1129,0,2295,1.0,0.0,2,1,4,1,Gd,9,1,TA,Attchd,RFn,2.0,590.0,Y,0,40,0,0,0,0,0,7,2006,WD ,268000
902206270,RM,57.0,9639,No Access,Reg,Lvl,Inside,OldTown,2Story,4,8,1900,1950,Gable,None,0.0,TA,PConc,1075.0,1075.0,Ex,Y,1156,642,0,1798,0.0,0.0,2,1,4,1,TA,7,0,No Fireplace,Detchd,Unf,2.0,342.0,N,0,0,160,0,0,0,0,5,2007,WD ,137000
534129060,RL,0.0,15387,No Access,IR1,Lvl,CulDSac,NWAmes,1Story,7,7,1967,1967,Gable,None,0.0,TA,CBlock,723.0,1620.0,Ex,Y,1620,0,0,1620,0.0,0.0,2,0,4,1,Gd,8,1,Gd,Attchd,Unf,2.0,578.0,Y,0,62,192,0,0,0,450,8,2008,WD ,215000
535300040,RL,75.0,10050,No Access,Reg,Lvl,Inside,NAmes,1Story,5,5,1955,1955,Hip,None,0.0,TA,CBlock,928.0,1216.0,TA,Y,1216,0,0,1216,1.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Attchd,RFn,1.0,336.0,Y,0,0,0,0,0,0,0,8,2007,WD ,129500
903231190,RM,0.0,6240,No Access,Reg,Lvl,Inside,BrkSide,1.5Fin,5,4,1936,1950,Gable,None,0.0,TA,BrkTil,896.0,896.0,Gd,Y,896,448,0,1344,0.0,0.0,1,0,3,1,TA,7,0,No Fireplace,Detchd,Unf,1.0,240.0,Y,200,114,0,0,0,0,0,4,2006,WD ,115000
535375160,RL,45.0,7506,No Access,Reg,Lvl,Corner,OldTown,1.5Fin,5,8,1925,1950,Gable,None,0.0,TA,PConc,747.0,747.0,TA,Y,747,412,0,1159,0.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Detchd,Unf,1.0,288.0,N,84,0,96,0,0,0,0,5,2008,WD ,114000
531478010,RH,0.0,8900,No Access,Reg,Lvl,Inside,SawyerW,1Story,4,4,1966,1966,Gable,None,0.0,TA,CBlock,0.0,1056.0,TA,Y,1056,0,0,1056,1.0,0.0,1,0,2,1,TA,5,0,No Fireplace,Detchd,Unf,1.0,384.0,Y,0,42,0,0,0,0,0,11,2006,WD ,107000
535352080,RL,80.0,8480,No Access,Reg,Lvl,Inside,NAmes,1.5Fin,5,5,1947,1950,Gable,None,0.0,TA,CBlock,390.0,832.0,TA,Y,832,384,0,1216,0.0,0.0,1,0,2,1,TA,6,0,No Fireplace,Detchd,Unf,1.0,336.0,Y,158,0,102,0,0,0,0,10,2008,COD,118500
903227080,RM,50.0,6000,No Access,Reg,Lvl,Corner,BrkSide,1.5Fin,6,7,1929,1950,Gable,None,0.0,TA,BrkTil,862.0,862.0,TA,Y,950,208,0,1158,0.0,0.0,1,0,3,1,TA,5,1,Gd,BuiltIn,RFn,1.0,208.0,Y,0,0,112,0,0,0,0,7,2008,WD ,120000
528439040,RL,74.0,8847,No Access,Reg,Lvl,Inside,Somerst,1Story,8,5,2005,2005,Gable,BrkFace,148.0,Gd,PConc,769.0,1538.0,Ex,Y,1538,0,0,1538,1.0,0.0,2,0,3,1,Gd,7,0,No Fireplace,Attchd,RFn,2.0,484.0,Y,146,40,0,0,0,0,0,12,2007,WD ,260000
535152130,RL,0.0,8050,No Access,IR1,Lvl,Inside,NAmes,1Story,5,5,1959,1959,Hip,BrkFace,150.0,TA,CBlock,125.0,1143.0,TA,Y,1143,0,0,1143,1.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Attchd,RFn,1.0,308.0,Y,0,0,0,0,0,0,0,5,2010,WD ,136000
527404140,RL,70.0,8294,No Access,Reg,Lvl,Inside,NAmes,1Story,4,5,1971,1971,Gable,None,0.0,TA,CBlock,858.0,858.0,TA,Y,872,0,0,872,0.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Detchd,Unf,4.0,480.0,Y,0,0,0,0,0,0,0,6,2007,WD ,123000
903458110,RM,0.0,7920,Grvl,IR1,Lvl,Inside,IDOTRR,1.5Fin,6,7,1920,1950,Gable,None,0.0,TA,CBlock,319.0,319.0,TA,Y,1035,371,0,1406,0.0,0.0,1,0,3,1,Fa,6,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,0,144,0,0,0,0,0,3,2008,WD ,89500
528218150,RL,100.0,18494,No Access,IR1,Lvl,Corner,Gilbert,1Story,6,5,2005,2005,Gable,None,0.0,Gd,PConc,1324.0,1324.0,Ex,Y,1324,0,0,1324,0.0,0.0,2,0,3,1,Gd,6,0,No Fireplace,Attchd,Fin,2.0,430.0,Y,36,23,0,0,0,0,0,1,2010,WD ,199500
905104080,RL,0.0,7162,No Access,IR1,Lvl,Inside,Sawyer,1Story,5,7,1966,1966,Gable,BrkCmn,41.0,TA,PConc,876.0,876.0,TA,Y,904,0,0,904,0.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Attchd,Unf,1.0,408.0,Y,0,0,0,0,0,0,0,12,2008,WD ,109900
909257050,RL,53.0,10918,No Access,Reg,Lvl,Inside,Crawfor,2Story,7,9,1926,2004,Gambrel,None,0.0,Gd,BrkTil,1276.0,1276.0,Ex,Y,1276,804,0,2080,0.0,0.0,1,1,3,1,Gd,9,2,Gd,Detchd,Unf,1.0,282.0,Y,0,0,0,0,145,0,0,6,2009,WD ,234000
907290230,RM,37.0,4435,No Access,Reg,Lvl,Inside,CollgCr,1Story,6,5,2004,2004,Gable,BrkFace,169.0,Gd,PConc,186.0,848.0,Ex,Y,848,0,0,848,1.0,0.0,1,0,1,1,Gd,3,1,Gd,Attchd,RFn,2.0,420.0,Y,140,0,0,0,0,0,0,5,2006,WD ,155900
905229040,RL,0.0,11250,No Access,Reg,Lvl,Inside,ClearCr,1.5Fin,4,5,1957,1989,Gable,None,0.0,TA,CBlock,1104.0,1104.0,Ex,Y,1104,684,0,1788,1.0,0.0,1,0,5,1,TA,8,2,TA,Attchd,Unf,1.0,304.0,Y,120,0,0,0,0,0,0,11,2009,WD ,161500
916176030,RL,0.0,14375,No Access,IR1,Lvl,CulDSac,Timber,SLvl,6,6,1958,1958,Gable,BrkFace,541.0,TA,CBlock,354.0,819.0,Gd,Y,1344,0,0,1344,0.0,1.0,1,0,3,1,Gd,7,1,Gd,Basment,RFn,2.0,525.0,Y,0,118,0,0,233,0,0,1,2009,COD,137500
902401060,RM,100.0,9045,No Access,Reg,Lvl,Inside,OldTown,2Story,5,3,1910,1950,Gable,None,0.0,TA,BrkTil,840.0,840.0,Fa,N,1128,1128,0,2256,0.0,0.0,2,0,4,2,Fa,12,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,0,18,18,0,0,0,0,6,2010,WD ,76500
905352180,RL,97.0,10029,No Access,IR1,Lvl,Corner,ClearCr,2Story,6,5,1988,1989,Gable,BrkFace,268.0,Gd,PConc,320.0,1151.0,TA,Y,1164,896,0,2060,0.0,1.0,2,1,4,1,TA,8,1,TA,Attchd,Unf,2.0,521.0,Y,0,228,0,0,192,0,0,9,2007,WD ,211000
527427110,RH,34.0,4060,No Access,Reg,Lvl,Inside,NAmes,1Story,6,5,1998,1999,Gable,None,0.0,Gd,PConc,1139.0,1405.0,Ex,Y,1337,0,0,1337,1.0,0.0,2,0,2,1,Gd,5,0,No Fireplace,Attchd,Fin,2.0,511.0,Y,144,68,0,0,0,0,0,8,2008,COD,181000
534401130,RL,82.0,9020,No Access,Reg,Lvl,Inside,NAmes,SLvl,6,7,1966,1966,Gable,BrkFace,183.0,TA,CBlock,276.0,1127.0,TA,Y,1165,0,0,1165,1.0,0.0,1,1,3,1,TA,6,0,No Fireplace,Attchd,RFn,2.0,490.0,Y,0,129,0,0,0,0,0,5,2008,WD ,174900
905103140,RL,96.0,11777,No Access,IR1,Lvl,Inside,Sawyer,SLvl,5,6,1966,1966,Gable,BrkFace,97.0,TA,CBlock,285.0,1164.0,Ex,Y,1320,0,0,1320,1.0,0.0,1,0,3,1,TA,6,2,Fa,Attchd,RFn,2.0,564.0,Y,160,68,240,0,0,0,0,5,2006,WD ,164500
528138060,RL,70.0,10171,No Access,IR1,Lvl,Inside,NridgHt,1Story,7,5,2004,2004,Gable,BrkFace,168.0,Gd,PConc,1515.0,1517.0,Ex,Y,1535,0,0,1535,0.0,0.0,2,0,3,1,Gd,7,0,No Fireplace,Attchd,RFn,2.0,532.0,Y,0,0,0,0,0,0,0,3,2010,WD ,214000
527354160,RL,80.0,10400,No Access,Reg,Lvl,Inside,NWAmes,2Story,7,6,1980,1988,Gable,BrkFace,280.0,TA,CBlock,738.0,738.0,TA,Y,1277,767,0,2044,0.0,0.0,2,1,3,1,TA,7,1,TA,Attchd,Unf,2.0,489.0,Y,28,73,0,0,0,0,0,3,2008,WD ,185000
903231080,RM,52.0,6240,No Access,Reg,Lvl,Inside,BrkSide,1.5Fin,4,7,1929,1950,Gable,None,0.0,TA,PConc,624.0,704.0,Ex,Y,624,512,0,1136,0.0,1.0,1,0,2,1,TA,6,0,No Fireplace,Detchd,Unf,1.0,336.0,Y,0,365,80,0,0,0,0,8,2008,WD ,123000
914452090,RL,0.0,12150,No Access,IR1,Bnk,CulDSac,Mitchel,SFoyer,6,6,1979,1979,Gable,None,0.0,TA,CBlock,0.0,1001.0,TA,Y,1299,0,0,1299,1.0,0.0,2,0,2,1,Gd,5,1,Po,BuiltIn,RFn,2.0,486.0,Y,84,0,222,0,0,0,0,1,2007,WD ,183500
533236040,FV,24.0,2645,Pave,Reg,Lvl,Inside,Somerst,2Story,8,5,1999,2000,Gable,BrkFace,456.0,Gd,PConc,776.0,776.0,Ex,Y,764,677,0,1441,0.0,0.0,2,1,2,1,Gd,5,0,No Fireplace,Detchd,Unf,2.0,492.0,Y,206,0,0,0,0,0,0,11,2007,WD ,174000
905377020,RL,0.0,22692,No Access,IR1,Lvl,Inside,Edwards,1Story,5,5,1953,1953,Gable,None,0.0,TA,CBlock,486.0,1073.0,TA,Y,1630,0,0,1630,0.0,0.0,2,0,3,1,TA,6,1,TA,Detchd,Unf,2.0,649.0,P,0,64,0,0,0,0,0,3,2007,COD,130000
902106040,RM,60.0,9600,Grvl,Reg,Lvl,Inside,OldTown,2Story,7,7,1925,1990,Gable,None,0.0,TA,BrkTil,712.0,728.0,Ex,Y,832,809,0,1641,0.0,1.0,1,1,3,1,Ex,6,1,Gd,Detchd,Unf,2.0,546.0,Y,0,0,234,0,0,0,0,8,2006,WD ,178000
527105010,RL,74.0,13830,No Access,IR1,Lvl,Inside,Gilbert,2Story,5,5,1997,1998,Gable,None,0.0,TA,PConc,137.0,928.0,Gd,Y,928,701,0,1629,0.0,0.0,2,1,3,1,TA,6,1,TA,Attchd,Fin,2.0,482.0,Y,212,34,0,0,0,0,0,3,2010,WD ,189900
907290180,RM,0.0,4435,No Access,Reg,Lvl,Inside,CollgCr,1Story,6,5,2003,2004,Gable,BrkFace,170.0,Gd,PConc,163.0,848.0,Ex,Y,848,0,0,848,1.0,0.0,1,0,1,1,Gd,4,0,No Fireplace,Attchd,Fin,2.0,420.0,Y,140,0,0,0,0,0,0,6,2009,WD ,144000
910202100,RM,0.0,5890,No Access,Reg,Lvl,Corner,IDOTRR,1Story,6,8,1930,2007,Gable,None,0.0,Gd,BrkTil,278.0,816.0,Ex,Y,816,0,0,816,0.0,0.0,1,0,2,1,TA,5,0,No Fireplace,Detchd,Unf,1.0,432.0,Y,0,0,96,0,0,0,0,6,2008,WD ,120500
907135040,RL,112.0,10859,No Access,Reg,Lvl,Corner,CollgCr,1Story,5,5,1994,1995,Gable,None,0.0,TA,PConc,1097.0,1097.0,Ex,Y,1097,0,0,1097,0.0,0.0,1,1,3,1,TA,6,0,No Fireplace,Attchd,Unf,2.0,672.0,Y,392,64,0,0,0,0,0,6,2009,WD ,145000
527126030,RL,41.0,5330,No Access,Reg,Lvl,Inside,StoneBr,1Story,8,5,2000,2000,Gable,None,0.0,Gd,PConc,298.0,1494.0,Ex,Y,1652,0,0,1652,1.0,0.0,2,0,2,1,Ex,6,0,No Fireplace,Attchd,RFn,2.0,499.0,Y,96,48,0,0,0,0,0,8,2007,WD ,251000
905101310,RL,72.0,10778,No Access,Reg,Lvl,Inside,Sawyer,1Story,4,5,1968,1968,Hip,None,0.0,TA,CBlock,1768.0,1768.0,TA,N,1768,0,0,1768,0.0,0.0,2,0,4,2,TA,8,0,No Fireplace,No Garage,No Garage,0.0,0.0,Y,0,0,0,0,0,0,0,4,2010,WD ,136500
908204160,RL,74.0,6845,No Access,Reg,Lvl,Inside,Edwards,1Story,4,5,1955,1955,Gable,BrkCmn,58.0,TA,Slab,0.0,0.0,TA,N,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,6,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,0,0,0,0,0,0,0,7,2008,WD ,82500
912251110,I (all),109.0,21780,No Access,Reg,Lvl,Inside,IDOTRR,1Story,2,4,1910,1950,Gable,None,0.0,Fa,CBlock,0.0,0.0,TA,N,810,0,0,810,0.0,0.0,1,0,1,1,TA,4,0,No Fireplace,Detchd,Unf,1.0,280.0,N,119,24,0,0,0,0,0,3,2009,ConLD,57625
528175050,RL,80.0,10307,No Access,IR1,Lvl,Inside,NridgHt,1Story,7,5,2007,2008,Gable,Stone,176.0,Gd,PConc,474.0,1350.0,Ex,Y,1358,0,0,1358,1.0,0.0,2,0,2,1,Gd,6,1,Gd,Attchd,RFn,2.0,484.0,Y,192,26,0,0,0,0,0,5,2009,WD ,212500
923203090,RM,32.0,4500,No Access,Reg,Lvl,FR2,Mitchel,1Story,6,5,1998,1998,Hip,BrkFace,116.0,TA,PConc,319.0,1216.0,Ex,Y,1216,0,0,1216,1.0,0.0,2,0,2,1,TA,5,0,No Fireplace,Attchd,Unf,2.0,402.0,Y,0,125,0,0,0,0,0,5,2006,WD ,164000
910226060,RM,75.0,9060,No Access,Reg,Lvl,Inside,IDOTRR,1.5Fin,6,5,1957,1957,Gable,BrkFace,327.0,TA,CBlock,967.0,967.0,Gd,Y,967,671,0,1638,0.0,0.0,2,0,4,1,Gd,6,0,No Fireplace,Detchd,Unf,1.0,384.0,Y,0,21,0,0,0,0,0,4,2006,WD ,139000
533217050,FV,24.0,2160,Pave,Reg,Lvl,Inside,Somerst,2Story,7,5,1999,2000,Gable,BrkFace,212.0,Gd,PConc,90.0,600.0,Ex,Y,624,628,0,1252,1.0,0.0,2,1,2,1,Gd,4,0,No Fireplace,Detchd,Unf,2.0,462.0,Y,0,48,0,0,0,0,0,3,2008,WD ,160000
923276260,RL,70.0,7669,No Access,Reg,Lvl,Inside,Mitchel,SFoyer,5,6,1992,1993,Gable,None,0.0,TA,PConc,0.0,828.0,TA,Y,883,0,0,883,1.0,0.0,1,0,2,1,TA,5,1,Fa,Detchd,Unf,2.0,698.0,Y,100,32,0,0,0,0,0,6,2009,WD ,149000
923225490,RL,62.0,9858,No Access,Reg,Lvl,Inside,Mitchel,1Story,5,6,1968,1968,Gable,None,0.0,TA,CBlock,354.0,864.0,TA,Y,874,0,0,874,1.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Attchd,RFn,1.0,288.0,Y,33,0,0,0,0,0,600,11,2009,WD ,130000
903425110,RM,50.0,10300,No Access,IR1,Bnk,Inside,OldTown,2Story,7,6,1921,1950,Gable,None,0.0,TA,BrkTil,576.0,576.0,Gd,Y,902,808,0,1710,0.0,0.0,2,0,3,1,TA,9,0,No Fireplace,Detchd,Unf,2.0,480.0,Y,12,11,64,0,0,0,0,4,2010,WD ,140000
528480170,FV,65.0,8125,No Access,Reg,Lvl,Corner,Somerst,1Story,8,5,2008,2009,Hip,BrkFace,288.0,Gd,PConc,1836.0,1836.0,Ex,Y,1836,0,0,1836,0.0,0.0,2,0,3,1,Gd,8,1,Gd,Attchd,Fin,2.0,517.0,Y,0,175,0,0,0,0,0,10,2009,New,264500
535179050,RL,69.0,14850,No Access,IR1,Lvl,Inside,NAmes,1Story,5,5,1957,1957,Gable,None,0.0,TA,CBlock,197.0,1092.0,TA,Y,1092,0,0,1092,1.0,0.0,1,0,2,1,TA,6,1,TA,Attchd,Fin,1.0,299.0,Y,268,0,0,0,122,0,0,5,2006,WD ,141000
533208040,FV,35.0,4274,Pave,IR1,Lvl,Inside,Somerst,1Story,7,5,2006,2007,Gable,No Vnr,0.0,Gd,PConc,135.0,1241.0,Ex,Y,1241,0,0,1241,1.0,0.0,1,1,1,1,Gd,4,0,No Fireplace,Attchd,Fin,2.0,569.0,Y,0,116,0,0,0,0,0,11,2007,New,199900
534152120,RL,80.0,9650,No Access,Reg,Lvl,Inside,NWAmes,1Story,6,5,1977,1977,Gable,BrkFace,360.0,TA,CBlock,664.0,1350.0,TA,Y,1334,0,0,1334,0.0,1.0,2,0,2,1,TA,6,1,TA,Attchd,RFn,2.0,630.0,Y,0,16,0,0,0,0,0,4,2009,WD ,167900
534425080,RL,0.0,14585,No Access,IR1,Lvl,CulDSac,NAmes,1Story,6,6,1960,1987,Gable,BrkFace,85.0,TA,CBlock,331.0,1144.0,Ex,Y,1429,0,0,1429,0.0,1.0,1,0,3,1,Gd,7,2,Gd,Attchd,Unf,2.0,572.0,Y,216,110,0,0,0,0,0,6,2007,WD ,181900
528458110,FV,75.0,9000,No Access,Reg,Lvl,Inside,Somerst,1Story,8,5,2008,2008,Gable,Stone,36.0,Gd,PConc,488.0,1566.0,Ex,Y,1566,0,0,1566,1.0,0.0,2,0,3,1,Gd,7,0,No Fireplace,Attchd,RFn,2.0,750.0,Y,144,168,0,0,0,0,0,4,2010,WD ,262500
534151120,RL,0.0,13774,No Access,IR1,Lvl,Inside,NWAmes,2Story,7,7,1977,1992,Hip,BrkFace,283.0,TA,PConc,476.0,908.0,Ex,Y,1316,972,0,2288,0.0,0.0,1,2,4,1,Gd,8,2,TA,Attchd,RFn,2.0,520.0,Y,321,72,0,0,156,0,0,11,2009,WD ,230000
533215080,FV,50.0,5119,No Access,IR1,Lvl,CulDSac,Somerst,1Story,9,5,1999,2000,Gable,BrkFace,60.0,Gd,PConc,460.0,1698.0,Ex,Y,1709,0,0,1709,1.0,0.0,2,0,2,1,Gd,5,1,TA,Attchd,Fin,2.0,506.0,Y,97,65,0,0,0,0,0,1,2008,CWD,328900
528172070,RL,71.0,9254,No Access,IR1,Lvl,Inside,NridgHt,1Story,8,5,2005,2005,Gable,BrkFace,210.0,Gd,PConc,1602.0,1721.0,Ex,Y,1721,0,0,1721,1.0,0.0,2,0,3,1,Gd,7,0,No Fireplace,Attchd,RFn,2.0,554.0,Y,168,27,0,0,0,0,0,1,2007,WD ,232698
906380220,RL,95.0,10324,No Access,IR1,Lvl,Corner,CollgCr,1Story,8,5,2008,2008,Gable,BrkFace,140.0,Gd,PConc,382.0,1254.0,Ex,Y,1254,0,0,1254,1.0,0.0,2,0,2,1,Gd,5,0,No Fireplace,Attchd,RFn,3.0,810.0,Y,168,92,0,0,0,0,0,3,2009,WD ,221800
905227050,RL,63.0,8375,No Access,Reg,Lvl,Corner,Sawyer,1.5Fin,5,7,1941,1973,Gable,None,0.0,TA,BrkTil,240.0,576.0,Gd,Y,864,486,0,1350,1.0,0.0,1,1,2,1,Gd,6,0,No Fireplace,2Types,Unf,3.0,627.0,N,0,0,0,0,0,0,0,6,2008,WD ,152400
