Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,After 1999,PID 9,Bath Log,Floating Village,Regular Lot Shape,Hillside,CulDSac,NH1,NH2,NH3,NH4,1 Story,Hip Roof,Stone Vnr,Has Vnr,Exter Qual Num,PConc Foundation,Has Central Air,Excellent Heating,Kitchen Qual Num,Fireplace Qu Num,Attached or BuiltIn Garage,Finished Garage,Fully Paved Drive,New Sale,Has Alley Access,Total SF,1.5P Gr Liv Area,1.5P Total SF,P3 Overall Qual,SalePrice
63.0,13072,6,5,2004,2004,0.0,1158.0,1158,0,0,1158,3,1,5,0,576.0,0,50,0,0,0,0,0,5,2006,1,0,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,2316.0,39406.04410493396,111457.1240253399,216,158000
67.0,10656,8,5,2006,2007,274.0,1638.0,1646,0,0,1646,3,1,6,1,870.0,192,80,0,0,0,0,0,11,2007,1,1,0.6931471805599453,0,0,1,0,0,0,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,0,3284.0,66779.74345563182,188193.54479896487,512,248900
60.0,7200,5,7,1937,1950,252.0,731.0,981,787,0,1768,3,1,7,2,240.0,0,0,264,0,0,0,0,6,2007,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,2499.0,74340.14280319886,124925.00750050007,125,175000
80.0,8800,6,7,1965,2000,0.0,1187.0,1565,0,0,1565,3,1,7,2,299.0,200,25,211,0,0,0,460,6,2006,0,0,0.9162907318741551,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,2752.0,61911.52659238827,144368.56655103285,216,185900
60.0,10800,7,7,1914,1970,0.0,880.0,880,888,0,1768,2,1,6,2,320.0,0,341,0,0,0,0,0,10,2006,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2648.0,74340.14280319886,136262.6940582051,343,163000
50.0,9000,5,6,1951,1951,0.0,660.0,1060,336,0,1396,4,2,8,0,0.0,0,0,0,0,0,0,0,10,2006,0,1,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2056.0,52158.86440481618,93225.48801695812,125,115000
80.0,13014,6,5,1978,1978,39.0,1008.0,1096,0,0,1096,3,1,6,1,484.0,168,0,0,0,0,0,0,12,2008,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2104.0,36284.05622308509,96509.17502496848,216,157500
0.0,15896,7,5,1999,1999,210.0,1177.0,1223,1089,0,2312,4,1,8,1,658.0,298,0,0,0,0,0,0,5,2009,0,0,1.0986122886681098,0,0,0,1,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,3489.0,111168.49971102425,206087.40662398565,343,245000
41.0,5395,8,5,1993,1993,0.0,1337.0,1337,0,0,1337,2,1,5,1,462.0,96,0,70,168,0,0,0,10,2008,0,0,0.9162907318741551,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,0,1,0,1,1,1,0,0,2674.0,48887.41916894366,138274.5024362771,512,180000
0.0,5105,7,5,2004,2004,0.0,551.0,551,551,0,1102,2,1,4,0,480.0,0,60,0,0,0,0,0,3,2007,1,0,0.9162907318741551,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,1,0,0,1653.0,36582.41665062602,67206.19076394674,343,148800
75.0,9473,8,5,2002,2002,0.0,1128.0,1128,903,0,2031,3,1,7,1,577.0,0,211,0,0,0,0,0,3,2008,1,1,1.0986122886681098,0,1,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,0,0,3159.0,91530.29985201622,177551.53809246485,512,237000
60.0,8400,2,5,1920,1950,0.0,290.0,438,0,0,438,1,1,3,0,246.0,0,0,0,0,0,0,0,1,2009,0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,728.0,9166.660896967882,19642.513892065854,8,60000
64.0,12102,5,5,1976,1976,222.0,456.0,1033,0,0,1033,3,1,6,0,504.0,224,0,0,0,0,0,0,4,2008,0,1,0.22314355131420976,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1489.0,33200.947832855614,57456.88095432957,125,165000
41.0,10905,7,5,2003,2003,0.0,1129.0,1129,1198,0,2327,4,1,9,1,596.0,0,57,0,0,0,0,0,8,2008,1,1,0.9162907318741551,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,3456.0,112252.12596205027,203170.47722540793,343,240000
0.0,9556,7,5,1992,1993,52.0,1168.0,1187,0,0,1187,3,1,6,0,420.0,0,21,0,0,0,0,0,8,2007,0,0,0.6931471805599453,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,2355.0,40895.552362084556,114284.24596154975,343,160000
58.0,6430,6,6,1945,1950,0.0,780.0,816,524,0,1340,3,1,6,0,440.0,0,0,0,0,0,0,0,7,2006,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2120.0,49052.05398349798,97612.13039371694,216,128000
65.0,6040,4,5,1955,1955,0.0,0.0,1152,0,0,1152,2,2,6,0,0.0,0,0,0,0,0,0,0,6,2008,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1152.0,39100.176572491335,39100.176572491335,64,82000
80.0,14695,6,8,1966,2008,210.0,1562.0,1567,0,0,1567,2,1,5,2,542.0,0,110,0,0,342,0,0,7,2009,0,0,0.9162907318741551,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,3129.0,62030.24474399565,175028.3282471726,216,256000
50.0,9000,7,9,1920,1988,0.0,650.0,832,650,0,1482,3,1,7,0,324.0,0,0,0,0,0,0,0,7,2009,0,1,0.22314355131420976,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,2132.0,57052.188108783346,98442.08433388639,343,143000
67.0,8368,7,5,2006,2007,0.0,1689.0,1689,0,0,1689,3,1,7,0,433.0,100,39,0,0,0,0,0,4,2007,1,1,0.6931471805599453,0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,1,1,0,1,1,1,1,0,3378.0,69413.5849023806,196331.2663637659,343,231713
195.0,41600,5,5,1969,1990,0.0,1100.0,1424,0,0,1424,3,1,7,0,828.0,144,0,0,0,0,0,0,11,2007,0,0,0.6931471805599453,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2524.0,53735.956528194416,126804.31311276443,125,155000
59.0,6490,5,7,1983,1983,0.0,816.0,816,0,0,816,2,1,4,0,264.0,315,0,0,0,0,0,0,4,2008,0,1,0.22314355131420976,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1632.0,23309.622390763863,65929.56823762764,125,128500
60.0,7290,7,8,1921,1950,174.0,1228.0,1424,0,0,1424,2,1,7,1,312.0,0,0,90,0,0,0,0,4,2008,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,2652.0,53735.956528194416,136571.56295510425,343,168000
0.0,7472,7,9,1972,2004,138.0,725.0,725,754,0,1479,4,1,7,0,484.0,0,32,0,0,0,0,0,6,2007,0,0,0.6931471805599453,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,2204.0,56879.040419121,103470.6995433973,343,184000
70.0,7000,5,5,1962,1962,0.0,1025.0,1025,0,0,1025,3,1,6,0,0.0,96,80,0,0,0,0,0,3,2006,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2050.0,32816.01171684335,92817.69766590852,125,124000
0.0,11717,6,6,1970,1970,571.0,1442.0,1442,0,0,1442,2,1,6,1,615.0,371,0,0,0,0,0,0,2,2009,0,0,0.6931471805599453,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,2884.0,54758.03948280106,154879.12417107736,216,185000
106.0,11194,8,5,2000,2000,40.0,1406.0,1454,482,0,1936,3,1,7,1,504.0,188,124,0,0,0,0,0,11,2006,1,0,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,3342.0,85184.0,193201.13272959867,512,230500
90.0,11250,7,5,1998,1998,227.0,1054.0,1070,869,0,1939,3,1,8,1,555.0,128,84,0,0,0,0,0,5,2006,0,1,1.0116009116784799,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,2993.0,85382.0766847469,163741.99417681465,343,227000
64.0,8633,6,5,2005,2005,0.0,738.0,738,738,0,1476,3,1,7,0,540.0,100,35,0,0,0,0,0,2,2009,1,1,1.0986122886681098,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,2214.0,56706.068246705305,104175.69939290064,216,173500
70.0,8400,5,6,1968,1968,0.0,833.0,898,0,0,898,3,1,6,0,326.0,143,0,0,0,0,0,0,8,2006,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1731.0,26910.050018533966,72018.75374511836,125,140000
87.0,10037,8,5,2006,2007,0.0,1460.0,1460,0,0,1460,3,1,6,1,480.0,0,20,0,0,0,0,0,8,2008,1,0,0.6931471805599453,0,1,0,0,0,0,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,0,0,2920.0,55786.52166966497,157788.11108572152,512,247000
0.0,8014,6,5,1978,1978,23.0,456.0,1034,0,0,1034,3,1,5,1,504.0,0,0,0,0,0,0,0,6,2009,0,1,0.22314355131420976,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1490.0,33249.16997460237,57514.772015543975,216,149900
0.0,12250,5,6,1978,1978,180.0,864.0,1174,0,0,1174,3,1,5,0,528.0,211,0,280,0,0,0,0,5,2008,0,1,0.4054651081081644,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,2038.0,40225.56430927974,92003.90683009065,125,158000
0.0,2403,7,5,2003,2003,0.0,530.0,530,550,0,1080,2,1,4,0,496.0,0,50,0,0,0,0,0,6,2010,1,0,0.9162907318741551,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,1610.0,35492.42172633477,64600.93652571919,343,147110
50.0,8600,6,6,1937,1950,0.0,780.0,780,596,0,1376,3,1,7,1,198.0,0,0,0,0,0,0,0,6,2006,0,1,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2156.0,51041.996199208355,100109.00267208739,216,119500
60.0,13680,5,6,1940,1950,0.0,840.0,840,727,0,1567,2,1,6,2,440.0,0,21,150,0,0,0,0,2,2009,0,1,0.6931471805599453,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2407.0,62030.24474399565,118090.27539556337,125,205000
60.0,10800,5,9,1895,1999,0.0,736.0,751,783,0,1534,3,1,6,0,0.0,0,112,0,0,0,0,0,7,2007,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,2270.0,60081.12269257291,108153.0535861101,125,148000
39.0,5389,8,5,1995,1996,0.0,1595.0,1616,0,0,1616,2,1,5,1,608.0,237,152,0,0,0,0,0,3,2010,0,0,0.9162907318741551,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,1,0,1,1,1,0,0,3211.0,64962.396014925434,181953.51860021835,512,236500
60.0,10890,5,5,1938,1950,0.0,1058.0,1058,493,0,1551,3,1,6,0,240.0,0,0,0,0,0,0,0,7,2006,0,1,0.9162907318741551,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2609.0,61082.6256066322,133263.47034727858,125,137000
68.0,9768,5,5,1955,1955,0.0,960.0,960,0,0,960,2,1,5,0,330.0,0,70,0,0,0,0,0,2,2009,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1920.0,29744.51209887296,84130.18483279351,125,122000
73.0,8993,7,5,2007,2007,0.0,1302.0,1302,0,0,1302,3,1,6,0,436.0,0,22,0,0,0,0,0,8,2007,1,0,0.6931471805599453,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,1,1,0,1,1,1,1,0,2604.0,46980.374711149336,132880.56616375473,343,176485
50.0,11672,5,5,1925,1950,0.0,816.0,816,0,0,816,2,1,4,0,210.0,168,0,112,0,0,0,0,7,2006,0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1632.0,23309.622390763863,65929.56823762764,125,109000
0.0,9763,7,5,1998,1998,239.0,1502.0,1502,0,0,1502,1,1,5,1,286.0,0,0,0,0,0,0,0,9,2007,0,1,0.6931471805599453,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,1,0,1,1,1,0,0,3004.0,58210.97841472861,164645.51030623337,343,330000
56.0,9836,6,5,2008,2008,0.0,192.0,1133,0,0,1133,3,1,7,0,308.0,0,175,0,0,0,0,0,12,2008,1,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1325.0,38136.85405221568,48230.72801648343,216,143000
89.0,10557,9,5,1998,1998,422.0,1408.0,1671,1407,0,3078,4,1,9,1,806.0,108,87,0,0,0,0,0,7,2007,0,0,1.0986122886681098,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,4486.0,170766.59671024658,300461.55037874647,729,410000
70.0,8462,6,5,1994,1994,105.0,928.0,936,785,0,1721,3,1,7,0,471.0,300,87,0,0,0,0,0,7,2007,0,0,1.0116009116784799,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,2649.0,71395.57662068428,136339.88942712254,216,201000
60.0,10818,4,4,1910,1950,0.0,1077.0,981,779,0,1760,4,1,7,1,648.0,120,0,96,0,0,0,0,2,2006,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2837.0,73836.14291117867,151108.5379884274,64,80000
61.0,7259,6,8,1945,2002,0.0,1028.0,1436,884,0,2320,3,1,9,1,180.0,224,0,0,0,0,0,0,7,2007,0,1,1.0986122886681098,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,3348.0,111745.9976911925,193721.65648682648,216,259500
0.0,11800,7,5,2003,2004,94.0,1122.0,1146,1340,0,2486,5,1,10,1,452.0,143,32,0,0,0,0,0,7,2007,1,1,1.3862943611198906,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,1,0,0,3608.0,123951.4713748893,216720.39985197518,343,279900
75.0,7500,5,7,1959,1994,0.0,1246.0,1246,0,0,1246,3,1,6,0,305.0,218,0,0,0,0,0,0,5,2010,0,0,0.6931471805599453,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,2492.0,43982.2115860492,124400.4802563077,125,154000
0.0,159000,6,7,1958,2006,472.0,1444.0,1444,700,0,2144,4,1,7,2,389.0,0,98,0,0,0,0,500,6,2007,0,1,0.8109302162163288,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,1,0,1,1,1,0,0,3588.0,99274.37727832898,214920.90050062604,216,277000
62.0,6488,5,5,1942,1950,0.0,799.0,799,351,0,1150,3,1,6,2,215.0,264,0,0,0,0,0,0,3,2006,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1949.0,38998.397402970295,86043.43873300277,125,128000
110.0,14230,8,5,2007,2007,640.0,1566.0,1600,0,0,1600,3,1,7,1,890.0,0,56,0,0,0,0,0,7,2009,1,0,0.6931471805599453,0,1,0,0,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,0,0,3166.0,64000.0,178142.01721098815,512,256300
110.0,7810,4,6,1930,2003,0.0,930.0,1230,525,0,1755,4,1,7,1,231.0,0,40,0,0,0,0,0,11,2007,0,1,0.6931471805599453,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,2685.0,73521.72383044347,139128.60642225956,64,188000
85.0,14331,8,5,2002,2002,630.0,1800.0,1800,0,0,1800,3,1,7,1,765.0,270,78,0,0,0,0,0,5,2006,1,1,0.9162907318741551,0,1,0,0,0,0,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,0,0,3600.0,76367.53236814713,216000.0,512,312500
30.0,3182,7,5,2004,2005,0.0,600.0,600,600,0,1200,2,1,4,0,480.0,0,172,0,0,0,0,0,6,2010,1,0,0.9162907318741551,1,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,1,1,0,1,1800.0,41569.219381653056,76367.53236814713,343,151000
24.0,1920,5,5,1971,1971,376.0,765.0,765,600,0,1365,2,1,6,0,440.0,240,36,0,0,0,0,0,8,2007,0,0,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,2130.0,50431.162241217484,98303.59606850606,125,122500
68.0,10110,6,5,2003,2003,0.0,835.0,835,861,0,1696,3,1,7,0,542.0,143,66,0,0,0,0,0,7,2008,1,0,1.0986122886681098,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,2531.0,69845.5548764558,127332.19267333772,216,188000
91.0,10984,7,5,2005,2006,0.0,945.0,945,864,0,1809,3,1,8,0,638.0,144,54,0,0,0,0,0,5,2006,1,1,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,1,0,2754.0,76941.00421101872,144525.97366563563,343,209700
85.0,14082,8,5,2006,2006,945.0,2220.0,2234,0,0,2234,1,1,7,1,724.0,390,80,0,0,0,0,0,1,2007,1,0,0.6931471805599453,0,0,1,0,0,0,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,0,0,4454.0,105590.47733579008,297252.3652790672,512,441929
50.0,8480,6,5,1993,1994,120.0,886.0,886,794,0,1680,3,1,7,0,474.0,144,96,0,0,0,0,0,10,2008,0,0,1.0116009116784799,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,2566.0,68859.50914724851,129982.52765660468,216,163000
0.0,12205,6,8,1966,2007,157.0,832.0,976,1111,0,2087,5,1,9,0,444.0,133,168,0,0,0,0,0,7,2007,0,1,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,2919.0,95341.8717196175,157707.0624892874,216,187500
90.0,15750,8,5,1999,2000,260.0,1462.0,1513,0,0,1513,2,1,5,1,521.0,135,34,0,0,0,0,0,6,2009,0,1,0.9162907318741551,0,1,0,0,0,1,0,0,1,0,0,1,2,1,1,1,1,0,1,1,1,0,0,2975.0,58851.615925138365,162267.09270520625,512,220000
70.0,8050,5,6,1967,1993,0.0,949.0,1107,0,0,1107,3,1,5,0,308.0,88,64,0,0,0,0,0,3,2007,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,2056.0,36831.67173778568,93225.48801695812,125,127000
60.0,7200,5,7,1955,2007,0.0,0.0,827,0,0,827,2,1,5,1,392.0,0,0,0,0,0,0,0,4,2010,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,827.0,23782.541558883062,23782.541558883062,125,107500
35.0,6300,6,6,1914,2001,0.0,742.0,742,742,0,1484,3,1,9,1,0.0,0,291,134,0,0,0,0,6,2008,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,2226.0,57167.71732367841,105023.80290200884,216,128000
30.0,5232,5,5,1925,2004,0.0,680.0,764,0,0,764,2,1,4,0,504.0,0,0,0,0,0,0,0,6,2008,0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1444.0,21117.380140538266,54872.0,125,73000
72.0,11846,9,5,2003,2004,562.0,1792.0,1792,0,0,1792,2,1,6,1,874.0,206,49,0,0,0,0,0,8,2006,1,0,0.9162907318741551,0,0,1,0,0,0,0,1,1,1,0,1,2,1,1,1,2,1,1,1,1,0,0,3584.0,75858.98159084395,214561.6011871649,729,374000
130.0,16900,8,5,2001,2002,1110.0,1479.0,1515,1134,0,2649,4,1,10,1,746.0,0,60,0,0,0,0,0,1,2008,1,0,1.0986122886681098,0,1,0,0,0,0,0,1,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,4128.0,136339.88942712254,265221.9922102992,512,421250
0.0,9636,6,5,1992,1993,0.0,808.0,808,785,0,1593,3,1,7,1,389.0,342,40,0,0,0,0,0,12,2009,0,0,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,2401.0,63580.459710511685,117649.0,216,178000
90.0,10012,4,5,1972,1972,0.0,1138.0,1181,0,0,1181,3,1,6,0,588.0,0,0,180,0,0,0,0,4,2008,0,1,0.9162907318741551,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2319.0,40585.868735312295,111673.75590979288,64,137500
91.0,14303,8,5,1994,1994,554.0,1986.0,1987,0,0,1987,2,1,7,1,691.0,262,36,0,0,0,0,0,8,2008,0,0,0.9162907318741551,0,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,1,0,1,1,1,0,0,3973.0,88572.0712358021,250425.09522210428,512,301500
43.0,5707,6,6,1935,1950,0.0,583.0,647,595,0,1242,3,1,6,1,180.0,329,96,0,0,0,0,0,3,2009,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1825.0,43770.58930377794,77964.03417602247,216,105000
78.0,9360,6,7,1968,2004,203.0,976.0,976,0,0,976,2,1,4,1,504.0,94,0,0,0,0,0,0,8,2006,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1952.0,30491.21473473958,86242.17882219813,216,157500
40.0,5680,5,3,1901,1950,0.0,969.0,969,245,0,1214,2,1,6,0,216.0,0,0,77,0,0,0,0,9,2007,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2183.0,42298.798375367594,101995.40424450506,125,117000
70.0,7000,5,6,1962,1962,0.0,864.0,864,0,0,864,3,1,5,0,336.0,0,0,0,0,0,0,0,2,2006,0,0,0.22314355131420976,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1728.0,25396.30965317599,71831.61109149648,125,105000
51.0,10480,6,5,1936,1950,0.0,1064.0,1166,0,473,1639,3,1,6,0,240.0,0,0,0,0,0,0,0,3,2008,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2703.0,66354.2019694307,140530.00721198303,216,115000
95.0,11578,9,5,2008,2008,302.0,1736.0,1736,0,0,1736,3,1,7,1,834.0,319,90,0,0,0,0,0,7,2009,1,0,0.6931471805599453,0,1,0,0,0,0,0,1,1,0,1,1,2,1,1,1,2,1,1,1,1,0,0,3472.0,72331.01862963081,204583.0150525698,729,360000
64.0,7018,5,5,1979,1979,0.0,0.0,1535,0,0,1535,4,2,8,0,400.0,0,0,0,0,0,0,0,6,2009,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1535.0,60139.881734170376,60139.881734170376,125,118858
0.0,9130,6,8,1966,2000,252.0,800.0,800,832,0,1632,4,1,7,0,484.0,0,40,0,0,0,0,0,7,2008,0,0,0.5596157879354227,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,2432.0,65929.56823762764,119934.8388417644,216,173000
60.0,10800,3,5,1890,1998,0.0,630.0,725,0,0,725,1,1,4,0,320.0,0,30,0,0,0,0,0,11,2009,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1355.0,19521.222425862576,49877.989885319155,27,78500
62.0,8244,7,5,2004,2004,0.0,840.0,840,880,0,1720,3,1,7,1,440.0,100,48,0,0,0,0,0,5,2007,1,0,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,2560.0,71333.35825544735,129526.89296049681,343,183500
60.0,6000,4,4,1953,1953,0.0,936.0,936,0,0,936,2,1,4,0,576.0,0,32,112,0,0,0,0,2,2009,0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1872.0,28636.09358833708,80995.10385202305,64,93000
0.0,3621,8,5,2003,2003,72.0,1406.0,1589,0,0,1589,2,1,7,1,630.0,143,20,0,0,0,0,0,11,2007,1,0,0.9162907318741551,0,1,0,0,0,0,1,0,1,1,0,1,2,1,1,1,1,0,1,1,1,0,0,2995.0,63341.13567816731,163906.14654429528,512,226500
59.0,7837,6,7,1993,1994,0.0,799.0,799,772,0,1571,3,1,7,1,380.0,0,40,0,0,0,0,0,5,2009,0,0,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,0,0,2370.0,62267.90835574935,115377.87049516905,216,178000
72.0,10665,7,5,2003,2003,167.0,1453.0,1479,0,0,1479,3,1,7,0,558.0,144,29,0,0,0,0,0,6,2007,1,1,0.9162907318741551,0,0,0,0,0,1,0,0,1,0,0,1,2,1,1,1,1,0,1,1,1,0,0,2932.0,56879.040419121,158761.7761553454,343,226000
70.0,10457,5,7,1969,1969,178.0,784.0,784,848,0,1632,4,1,7,1,898.0,0,173,368,0,0,0,0,4,2009,0,1,0.4054651081081644,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,1,1,1,0,0,2416.0,65929.56823762764,118753.22015002373,125,173000
60.0,8281,5,5,1965,1965,0.0,864.0,864,0,0,864,3,1,5,1,360.0,0,0,236,0,0,0,0,12,2009,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1728.0,25396.30965317599,71831.61109149648,125,62383
67.0,14948,9,5,2008,2008,268.0,1452.0,1476,1237,0,2713,3,1,11,1,858.0,126,66,0,0,0,0,0,11,2008,1,0,1.0986122886681098,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,1,2,1,1,1,1,1,0,4165.0,141310.58381098,268795.81865237415,729,446261
43.0,7000,7,8,1926,1997,0.0,624.0,743,736,0,1479,3,1,6,2,312.0,530,0,56,0,0,0,0,5,2006,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,2103.0,56879.040419121,96440.37913135762,343,160000
